0.005	1.46553991380788E-6	4.79373950626178E-7	-6.28219681967696E-7	-2.0355661319925E-7	-2.14675720502824E-6	-1.15641211527812E-6	-1.33231549528413E-6	-2.18894463538163E-6	9.78506136090151E-6	1.2690598217717E-5	-1.79801671905939E-5	-6.81193931095644E-6
0.0055	1.67750136512989E-6	6.92126539655803E-7	-7.86515343662331E-7	-2.48342666003394E-7	-2.27668319753676E-6	-1.21727833084832E-6	-1.77772358649206E-6	-2.72106499085957E-6	1.18414094239194E-5	1.54900936644221E-5	-2.10130407699548E-5	-8.61301682114395E-6
0.006	1.87461819919577E-6	9.00862175849976E-7	-1.00512091866384E-6	-3.04672592937583E-7	-2.42045534170259E-6	-1.29172931013042E-6	-2.26716211333384E-6	-3.33559687680028E-6	1.38454496843295E-5	1.82796801060292E-5	-2.4082242861875E-5	-1.03653803937134E-5
0.0065	2.09256888883526E-6	1.11284274833583E-6	-1.26855190949472E-6	-3.4250191305619E-7	-2.62876387594239E-6	-1.40750368437863E-6	-2.77851493299153E-6	-4.01973648269066E-6	1.58308309003876E-5	2.10780369076124E-5	-2.73416652709064E-5	-1.20524643430271E-5
0.007	2.35862249579197E-6	1.32501576345116E-6	-1.55227471909247E-6	-3.51667025836246E-7	-2.90582814376504E-6	-1.56398505378345E-6	-3.32394989982506E-6	-4.76521628301172E-6	1.79724941706191E-5	2.40857893958588E-5	-3.09828380824268E-5	-1.38666132885147E-5
0.0075	2.6731712388417E-6	1.54312860760728E-6	-1.82336385917536E-6	-3.45838941187962E-7	-3.21285713403977E-6	-1.72166446071435E-6	-3.9039595757826E-6	-5.56506932745518E-6	2.04152864355487E-5	2.74821856259445E-5	-3.50872335803651E-5	-1.60009214661071E-5
0.008	3.01313331477618E-6	1.76415617591855E-6	-2.0694613442613E-6	-3.57143863425856E-7	-3.53999202327431E-6	-1.84849594673305E-6	-4.50431258246173E-6	-6.41293175275848E-6	2.31546942687895E-5	3.12718946230825E-5	-3.96289471076739E-5	-1.84695491446274E-5
0.0085	3.36793234224918E-6	1.98164817991294E-6	-2.29420515611707E-6	-4.01028013514755E-7	-3.90191513688842E-6	-1.92970539039677E-6	-5.11731998812827E-6	-7.29095371779667E-6	2.61167807569711E-5	3.53707632954384E-5	-4.45578661471452E-5	-2.11826244839639E-5
0.009	3.74433482435918E-6	2.21310378151506E-6	-2.48931991007004E-6	-4.62670862391118E-7	-4.2888528986526E-6	-1.95461626060017E-6	-5.73527481549142E-6	-8.17421241694416E-6	2.92390133623358E-5	3.96975333163477E-5	-4.98213381772671E-5	-2.40530638560463E-5
0.0095	4.12652326314172E-6	2.45779327641681E-6	-2.66817108270996E-6	-5.46772391312919E-7	-4.692137793015E-6	-1.94894830688033E-6	-6.35714474806706E-6	-9.05609234970837E-6	3.24490256300716E-5	4.41333608559765E-5	-5.53686170462351E-5	-2.69960322880892E-5
0.01	4.50198664612192E-6	2.71753590649581E-6	-2.84707399458152E-6	-6.56345845596489E-7	-5.10067086399049E-6	-1.93190173156921E-6	-6.9895322756621E-6	-9.93846283697871E-6	3.56955102235872E-5	4.85825914156942E-5	-6.11394589886341E-5	-2.99715690581217E-5
0.0105	4.88377554720614E-6	3.02711864054465E-6	-3.01115484685416E-6	-7.60947416895444E-7	-5.47405975386735E-6	-1.87866642155862E-6	-7.63298479245579E-6	-1.08084594907329E-5	3.89362562262212E-5	5.3001904975505E-5	-6.70041358844447E-5	-3.29799581199977E-5
0.011	5.25657860779055E-6	3.38509199965668E-6	-3.16222535423408E-6	-8.47267082315994E-7	-5.79173255358625E-6	-1.79594226002423E-6	-8.28380990653966E-6	-1.16530935759537E-5	4.20544897787122E-5	5.72725276685405E-5	-7.27625134826526E-5	-3.59565169520726E-5
0.0115	5.57339346644791E-6	3.74755582930409E-6	-3.34166802961595E-6	-9.41099971077942E-7	-6.08244734534984E-6	-1.72327974669834E-6	-8.9416781547907E-6	-1.24877991753011E-5	4.48768014096652E-5	6.11990164125598E-5	-7.82349272509666E-5	-3.87571366035217E-5
0.012	5.83409665108892E-6	4.11081688554371E-6	-3.57292296513483E-6	-1.03994239975871E-6	-6.37408927998824E-6	-1.67584731449448E-6	-9.59433524888942E-6	-1.33207969250878E-5	4.72631963561472E-5	6.46319995247041E-5	-8.33226683564662E-5	-4.12374292076019E-5
0.0125	6.08194554253418E-6	4.48814267051837E-6	-3.84008729814365E-6	-1.10582975057345E-6	-6.68774014087039E-6	-1.68087834887646E-6	-1.02093503489297E-5	-1.41366442694545E-5	4.91707433324049E-5	6.75293637772986E-5	-8.80159632070819E-5	-4.33349036382173E-5
0.013	6.32289041643989E-6	4.86045252149231E-6	-4.1300382397333E-6	-1.13479501301226E-6	-7.05757124663344E-6	-1.77121172689361E-6	-1.0773923099343E-5	-1.49305299475181E-5	5.06540364618873E-5	6.99539518304969E-5	-9.23788373724854E-5	-4.51021646990362E-5
0.0135	6.55776321539106E-6	5.2179721416404E-6	-4.42718825364543E-6	-1.14016686132266E-6	-7.49075823856462E-6	-1.93527638736163E-6	-1.12901629011159E-5	-1.56937820700487E-5	5.17997434558903E-5	7.20030793860398E-5	-9.64959043477145E-5	-4.66258495889061E-5
0.014	6.79321207552697E-6	5.55497521455404E-6	-4.7116698949787E-6	-1.13206806924711E-6	-7.98865956985464E-6	-2.15218483961431E-6	-1.17453820534252E-5	-1.64102124306045E-5	5.26544381240478E-5	7.3733571625366E-5	-1.00430719477655E-4	-4.7943777808856E-5
0.0145	7.0158368098654E-6	5.8562739157637E-6	-4.96911964602745E-6	-1.13007637505342E-6	-8.57727468438359E-6	-2.41124253877912E-6	-1.21212995457949E-5	-1.70653473552296E-5	5.32200713758256E-5	7.51625058227494E-5	-1.04226224998719E-4	-4.90516488521784E-5
0.015	7.22972528692918E-6	6.12444561786885E-6	-5.18232510557238E-6	-1.14001193307642E-6	-9.25885741688876E-6	-2.7033862984859E-6	-1.23992074075768E-5	-1.7635705182446E-5	5.35043640301503E-5	7.62854980407637E-5	-1.07922730500459E-4	-4.99222448774221E-5
0.0155	7.43482723372615E-6	6.35814000478217E-6	-5.34911142882254E-6	-1.16479186391357E-6	-1.00251821297825E-5	-3.0342090711927E-6	-1.25762587551678E-5	-1.81027015103671E-5	5.352664747603E-5	7.70875164395918E-5	-1.115596178031E-4	-5.05340344543979E-5
0.016	7.63605878978345E-6	6.57757891237108E-6	-5.45283115664264E-6	-1.19466222493112E-6	-1.08567383221639E-5	-3.38866952341242E-6	-1.26625456876928E-5	-1.84498592385577E-5	5.33125805710699E-5	7.75777609763185E-5	-1.15140463787504E-4	-5.09061393302276E-5
0.0165	7.84436751551591E-6	6.81741286453195E-6	-5.47008466631053E-6	-1.21106337962538E-6	-1.17009342041597E-5	-3.74272093887838E-6	-1.26635286323499E-5	-1.86633772418358E-5	5.28805622082862E-5	7.77656242860349E-5	-1.18579863116986E-4	-5.10722504565677E-5
0.017	8.02209139838909E-6	7.0500705599126E-6	-5.42745611834093E-6	-1.23589685295592E-6	-1.2531398274598E-5	-4.11808502397136E-6	-1.25945105787504E-5	-1.87542472805981E-5	5.21806659218211E-5	7.75874790908808E-5	-1.21700684838079E-4	-5.10190838448837E-5
0.0175	8.13850109028849E-6	7.26168086869188E-6	-5.3509506327366E-6	-1.27253788811205E-6	-1.33438449913368E-5	-4.52779444815094E-6	-1.24686599875997E-5	-1.8726289764019E-5	5.10982217900225E-5	7.69292518152958E-5	-1.24292951931991E-4	-5.06577819323734E-5
0.018	8.2040341835396E-6	7.47088007452348E-6	-5.24991273252763E-6	-1.29157723212009E-6	-1.41338284940553E-5	-4.97437385167737E-6	-1.22894883952134E-5	-1.85786702122484E-5	4.95329591943113E-5	7.56945160448728E-5	-1.26183955241136E-4	-4.98872271547688E-5
0.0185	8.20697984315499E-6	7.65062554072357E-6	-5.15713676101317E-6	-1.29650580397363E-6	-1.49277837837912E-5	-5.50572109938847E-6	-1.2065484975933E-5	-1.83382946394546E-5	4.7440221550839E-5	7.38291337138441E-5	-1.27278177290708E-4	-4.86751462884933E-5
0.019	8.1478669476739E-6	7.79177120788077E-6	-5.07387167757827E-6	-1.28111387615573E-6	-1.57437599111823E-5	-6.1502532299007E-6	-1.17846514256323E-5	-1.80158362652062E-5	4.48372605755229E-5	7.13526913929396E-5	-1.27551392349041E-4	-4.70487878417292E-5
0.0195	8.05122022541211E-6	7.90823955522002E-6	-4.98222402527759E-6	-1.22693129908742E-6	-1.65776948998569E-5	-6.898871764043E-6	-1.14368427424147E-5	-1.76049777694469E-5	4.17866124136744E-5	6.83441160851094E-5	-1.27036252161039E-4	-4.50624529109076E-5
0.02	7.91290572900625E-6	7.97415857570077E-6	-4.89578776402376E-6	-1.1523775449637E-6	-1.74506706768333E-5	-7.75744128897196E-6	-1.10284402916844E-5	-1.71221549706142E-5	3.83452869543123E-5	6.48849491108222E-5	-1.25796322016542E-4	-4.27819352378458E-5
0.0205	7.73258421867197E-6	7.97484567833604E-6	-4.80641573900225E-6	-1.07235002220976E-6	-1.83908214792601E-5	-8.71876277214971E-6	-1.05406883666215E-5	-1.65710321064142E-5	3.45584578475064E-5	6.10547787543663E-5	-1.23911519911709E-4	-4.02551886556441E-5
0.021	7.52678527815413E-6	7.9128760735517E-6	-4.69234868581878E-6	-9.88740664570867E-7	-1.94100409403141E-5	-9.76426935249105E-6	-9.95381160585297E-6	-1.59391600719095E-5	3.0493354823732E-5	5.69243506757799E-5	-1.21508019701604E-4	-3.75262752033906E-5
0.0215	7.3148304925705E-6	7.78721373436979E-6	-4.54190250517075E-6	-9.05104697791118E-7	-2.05074444645813E-5	-1.08826866650984E-5	-9.26482031764121E-6	-1.5218995318548E-5	2.62383740522532E-5	5.25599505910214E-5	-1.18746962708761E-4	-3.46596407786342E-5
0.022	7.11264340355808E-6	7.61580124783757E-6	-4.33293893551536E-6	-8.1889193469496E-7	-2.16743237496531E-5	-1.20524587884351E-5	-8.47544928245498E-6	-1.43932593299267E-5	2.18913902775666E-5	4.80530184590207E-5	-1.15762598603327E-4	-3.17253100037827E-5
0.0225	6.91349574152879E-6	7.40741372563493E-6	-4.05533412885026E-6	-7.41955165644116E-7	-2.29012697006213E-5	-1.3257929960379E-5	-7.5966717712346E-6	-1.34555259873467E-5	1.7542298500184E-5	4.34844779286573E-5	-1.12622251892588E-4	-2.88007257670415E-5
0.023	6.70799129118064E-6	7.16644216785326E-6	-3.70952146177416E-6	-6.80915098805948E-7	-2.41550302821779E-5	-1.44788187875724E-5	-6.64618665216657E-6	-1.24079795660752E-5	1.32420174661094E-5	3.88874997012438E-5	-1.09315997706737E-4	-2.59456992238506E-5
0.0235	6.49425182185618E-6	6.90745879807601E-6	-3.2971634786609E-6	-6.23806989152188E-7	-2.53954148166175E-5	-1.56938590819405E-5	-5.64905292917252E-6	-1.12490688191045E-5	8.98655228169589E-6	3.42486638412782E-5	-1.05778164893481E-4	-2.31548508132381E-5
0.024	6.2468178006022E-6	6.61786947041505E-6	-2.84709025149094E-6	-5.8094623655143E-7	-2.66245445692791E-5	-1.69193779293789E-5	-4.63421264592496E-6	-1.00052257151345E-5	4.73069414378416E-6	2.9521388939424E-5	-1.01924741836272E-4	-2.03871228882849E-5
0.0245	5.93249177555274E-6	6.27539144209234E-6	-2.40349651852017E-6	-5.71715569878685E-7	-2.78600669133384E-5	-1.81833239186363E-5	-3.6311775064029E-6	-8.71313919542762E-6	4.3230891468248E-7	2.46742852514505E-5	-9.76817913350205E-5	-1.76211648420186E-5
0.025	5.57060450963629E-6	5.90167526253776E-6	-1.96718863304355E-6	-5.64443144005678E-7	-2.90710127356712E-5	-1.94855329536797E-5	-2.6514796658277E-6	-7.36807436754697E-6	-3.90472021920561E-6	1.97274441904825E-5	-9.30021166850728E-5	-1.48523748806575E-5
0.0255	5.19742977824801E-6	5.52318930319802E-6	-1.52024688150985E-6	-5.1998824961743E-7	-3.02142306835305E-5	-2.08185399909376E-5	-1.69501274877927E-6	-5.96425329520627E-6	-8.25340032837507E-6	1.47349552275493E-5	-8.78680839042608E-5	-1.20853813187124E-5
0.026	4.78050113614207E-6	5.10864933458232E-6	-1.09766231629611E-6	-4.69480822321806E-7	-3.13233707172914E-5	-2.21993418518409E-5	-7.84225975334099E-7	-4.54993620657061E-6	-1.26150843023766E-5	9.75518627926834E-6	-8.22910974043411E-5	-9.35985058632278E-6
0.0265	4.29120847039747E-6	4.62591583124051E-6	-7.30055255995421E-7	-4.45312666121926E-7	-3.24500317913491E-5	-2.36366771687736E-5	7.21989381983087E-8	-3.1624535238849E-6	-1.69985006583216E-5	4.85502671563664E-6	-7.63206570259291E-5	-6.72928396807394E-6
0.027	3.77017243074853E-6	4.08798854230573E-6	-3.97063630975339E-7	-4.27837901602901E-7	-3.3585823330325E-5	-2.51075005379757E-5	8.93855168081713E-7	-1.78576919836581E-6	-2.13694060068209E-5	1.11499169829175E-7	-7.00700947155141E-5	-4.22880127691379E-6
0.0275	3.2501069612312E-6	3.51189341433573E-6	-7.40399849364536E-8	-4.01602073191675E-7	-3.47197640550507E-5	-2.65890938679376E-5	1.70252572342174E-6	-4.05065896047983E-7	-2.56486810425093E-5	-4.3965207184481E-6	-6.37036460294701E-5	-1.90900712963375E-6
0.028	2.74184289499785E-6	2.90369193815046E-6	2.60654357941432E-7	-3.69785920089103E-7	-3.58603853588377E-5	-2.80620472764506E-5	2.52241872732371E-6	9.82233731278795E-7	-2.97306277358011E-5	-8.57270193199728E-6	-5.73891645477769E-5	1.5193298706899E-7
0.0285	2.25306606589535E-6	2.26399041597806E-6	6.20670089022792E-7	-3.39637184059228E-7	-3.70001626495611E-5	-2.95040660134064E-5	3.34811710953598E-6	2.38059204297044E-6	-3.34980424855454E-5	-1.2321273955342E-5	-5.12830635550294E-5	1.87172944080911E-6
0.029	1.7797409378325E-6	1.5901730698834E-6	1.00741108385096E-6	-3.24147038719528E-7	-3.81211525268308E-5	-3.08894009821855E-5	4.15101890255286E-6	3.78181279359767E-6	-3.68595584889954E-5	-1.5586361584994E-5	-4.55000637837065E-5	3.18321200095731E-6
0.0295	1.31790641181046E-6	8.87115017819217E-7	1.42577592375174E-6	-3.28720940176075E-7	-3.92005798795211E-5	-3.21881720762556E-5	4.91522794091284E-6	5.17337507268481E-6	-3.97724624438973E-5	-1.83557119615893E-5	-4.00861909669509E-5	4.06495620460645E-6
0.03	8.59414645550499E-7	1.6162694741468E-7	1.8694644714937E-6	-3.54718742675232E-7	-4.02105247251986E-5	-3.3386966718471E-5	5.62130021511981E-6	6.53887808522457E-6	-4.22259366337418E-5	-2.06514735042322E-5	-3.50404447749008E-5	4.54260462067547E-6
0.0305	3.94745327644597E-7	-5.75667041700695E-7	2.32809159634539E-6	-3.99631386967566E-7	-4.1128544963545E-5	-3.4485254865679E-5	6.24785189394147E-6	7.86118197203871E-6	-4.42259687326473E-5	-2.25094636321466E-5	-3.0331451213655E-5	4.66598805114779E-6
0.031	-6.31612071212992E-8	-1.29884428540951E-6	2.80618164782314E-6	-4.32696615848873E-7	-4.19150183532277E-5	-3.54777837277065E-5	6.7806201922582E-6	9.14303933977125E-6	-4.57676845810256E-5	-2.39553329432237E-5	-2.59084090406177E-5	4.49304145123708E-6
0.0315	-5.06609418939271E-7	-1.9932555904622E-6	3.2887485335699E-6	-4.38141008758081E-7	-4.25305518981608E-5	-3.63660932741916E-5	7.19091140708744E-6	1.03675873907393E-5	-4.68520589374804E-5	-2.50099457725954E-5	-2.17108224676505E-5	4.07739518172423E-6
0.032	-9.69700575319936E-7	-2.67930427420215E-6	3.72964490769584E-6	-4.45631785159988E-7	-4.29871720171421E-5	-3.7176147417874E-5	7.44535801925759E-6	1.14831974696984E-5	-4.75298169463786E-5	-2.57004864266221E-5	-1.76780407894482E-5	3.45892328772228E-6
0.0325	-1.46627646378333E-6	-3.37152193544396E-6	4.10600745406968E-6	-4.60133560302735E-7	-4.3300627373213E-5	-3.79331736573249E-5	7.54414904646171E-6	1.24692769916191E-5	-4.78586254201701E-5	-2.60501605439436E-5	-1.37749081265867E-5	2.66525577028538E-6
0.033	-1.97160182532052E-6	-4.05510832744342E-6	4.42734437064959E-6	-4.55268453608997E-7	-4.34635323347389E-5	-3.86301925772131E-5	7.51469876572479E-6	1.33447753063342E-5	-4.78698055921759E-5	-2.60636600733049E-5	-1.00155834922568E-5	1.73699729558912E-6
0.0335	-2.47491488806054E-6	-4.7248985902949E-6	4.69932476785605E-6	-4.29873475802955E-7	-4.34918016628465E-5	-3.92596123166834E-5	7.38719725267459E-6	1.41110751404787E-5	-4.75827687957592E-5	-2.57235846853314E-5	-6.46494821200278E-6	7.09612113416883E-7
0.034	-2.9609194260019E-6	-5.38523893797433E-6	4.92906499690426E-6	-3.87196035973515E-7	-4.34087914286998E-5	-3.98270616289162E-5	7.19033749767477E-6	1.47598149995665E-5	-4.69837696827298E-5	-2.49964950145353E-5	-3.22441557630864E-6	-4.3184035384592E-7
0.0345	-3.40660425810297E-6	-6.03517744136026E-6	5.12609416536085E-6	-3.20215579522741E-7	-4.32211209850796E-5	-4.0325556575166E-5	6.93907330479187E-6	1.53038855314547E-5	-4.6028738303163E-5	-2.38411669309772E-5	-4.13680756061408E-7	-1.72453739842193E-6
0.035	-3.81250775987888E-6	-6.67884685793819E-6	5.29028712957274E-6	-2.4733314659757E-7	-4.29456332687133E-5	-4.07425706820795E-5	6.63948534928742E-6	1.5741553315044E-5	-4.468465132565E-5	-2.22230664967339E-5	1.85670187856024E-6	-3.1962178213137E-6
0.0355	-4.18189098484491E-6	-7.31624634684348E-6	5.42562093981046E-6	-1.91460718237045E-7	-4.25985595719905E-5	-4.10693147681291E-5	6.30383359976914E-6	1.60498993237807E-5	-4.29283935116045E-5	-2.01384113575947E-5	3.50940003454199E-6	-4.87189757591461E-6
0.036	-4.49909959619116E-6	-7.92460416690276E-6	5.55113703220632E-6	-1.36270678342714E-7	-4.21627718243071E-5	-4.12869811024518E-5	5.94038178383133E-6	1.62360857271578E-5	-4.07264910943334E-5	-1.76133100468461E-5	4.5064589644865E-6	-6.7444135842762E-6
0.0365	-4.75866357954787E-6	-8.48322211578824E-6	5.68074273519891E-6	-6.75142576431026E-8	-4.16214692370734E-5	-4.13772046614514E-5	5.54621280124015E-6	1.6314765976302E-5	-3.8044811203066E-5	-1.46863339196459E-5	4.84113722331119E-6	-8.76164311985582E-6
0.037	-4.98049412889912E-6	-9.00211966878417E-6	5.80242332813525E-6	-3.88955032065933E-9	-4.09764664682778E-5	-4.13481412268924E-5	5.10619188065656E-6	1.6268063634395E-5	-3.48687174553583E-5	-1.14126694073215E-5	4.54164182813367E-6	-1.08623273995965E-5
0.0375	-5.1724905309321E-6	-9.47788277095369E-6	5.90586647173321E-6	5.35445462732759E-8	-4.02134295544516E-5	-4.12114324223551E-5	4.60043087949243E-6	1.60811276628748E-5	-3.12096636081997E-5	-7.85691311513802E-6	3.67550559216536E-6	-1.29917403865651E-5
0.038	-5.33203532327321E-6	-9.89356267375241E-6	5.98692712428887E-6	1.16499960145355E-7	-3.93124055433644E-5	-4.09707208461069E-5	4.01472662555854E-6	1.57495556714306E-5	-2.71127537563247E-5	-4.08312022060491E-6	2.33342965546748E-6	-1.5096806753801E-5
0.0385	-5.47020157152383E-6	-1.02525626796364E-5	6.0296367645997E-6	1.92652127262941E-7	-3.82715864964587E-5	-4.06469679829575E-5	3.34226357146882E-6	1.52813516330837E-5	-2.2663780701798E-5	-1.6295300651727E-7	6.1081299336879E-7	-1.71115881158651E-5
0.039	-5.59944669559068E-6	-1.05589428708961E-5	6.01850661122479E-6	2.87913443981072E-7	-3.71123495903283E-5	-4.02572234777835E-5	2.5836283372445E-6	1.46834415257772E-5	-1.79733165092535E-5	3.8427848910059E-6	-1.41361192480251E-6	-1.89645450067296E-5
0.0395	-5.73400514976746E-6	-1.08189423317546E-5	5.93574494329053E-6	3.85385457300432E-7	-3.5873614799751E-5	-3.98104442107228E-5	1.74484292117048E-6	1.39397765742012E-5	-1.31313568144355E-5	7.89989254458505E-6	-3.68630522484189E-6	-2.06152771367476E-5
0.04	-5.86424453759178E-6	-1.10349093592659E-5	5.77910389551628E-6	4.88935970658721E-7	-3.45771023993346E-5	-3.9327357970952E-5	8.48376819633343E-7	1.30683065458311E-5	-8.18426416053884E-6	1.19933269745809E-5	-6.18115642833138E-6	-2.2054066468228E-5
0.0405	-5.96111517017801E-6	-1.11986642102253E-5	5.56497824786587E-6	6.2099788183983E-7	-3.32351887602626E-5	-3.88183208073302E-5	-7.74275825168467E-8	1.21085930388729E-5	-3.15679760477775E-6	1.6128686215584E-5	-8.91194645680691E-6	-2.32921555994727E-5
0.041	-6.01924452230386E-6	-1.13156239557376E-5	5.29892779813568E-6	7.70561983008853E-7	-3.18763974056805E-5	-3.82794637686129E-5	-1.01150828296539E-6	1.1064890845338E-5	1.94165441755507E-6	2.03210798494338E-5	-1.19166409007527E-5	-2.4368052328312E-5
0.0415	-6.03017183059051E-6	-1.13874994707418E-5	4.98722591791993E-6	9.23045168018042E-7	-3.05262546174897E-5	-3.76995158232377E-5	-1.92686627546368E-6	9.93279090850973E-6	7.12022029115972E-6	2.45806963884537E-5	-1.52320314668573E-5	-2.53312206145888E-5
0.042	-5.99276958511845E-6	-1.14104780188259E-5	4.63563327811335E-6	1.06671190950111E-6	-2.92023122619464E-5	-3.70691771435776E-5	-2.80330509050892E-6	8.72185879804931E-6	1.24026168321977E-5	2.89070116569323E-5	-1.88928707135497E-5	-2.62205167603469E-5
0.0425	-5.92507114580678E-6	-1.13976189497723E-5	4.24666482618457E-6	1.18250397631253E-6	-2.79245088928326E-5	-3.63914332448795E-5	-3.63207153654324E-6	7.44340503712195E-6	1.78226995925323E-5	3.32819224743045E-5	-2.29206831657178E-5	-2.70569733945029E-5
0.043	-5.82098024803283E-6	-1.13487319618787E-5	3.83728912575863E-6	1.27299152483967E-6	-2.67013072802167E-5	-3.56547144854309E-5	-4.40146491704152E-6	6.1054834840473E-6	2.34054053505003E-5	3.76894106759133E-5	-2.73077006611239E-5	-2.78529095915042E-5
0.0435	-5.66428763525404E-6	-1.12431526620894E-5	3.42932962258353E-6	1.35369158713325E-6	-2.55117580220552E-5	-3.48374967174174E-5	-5.10255921142456E-6	4.72046034176317E-6	2.91435783814103E-5	4.21143009824122E-5	-3.20151347312349E-5	-2.86118361354169E-5
0.044	-5.45504029141776E-6	-1.10707840337132E-5	3.03182967355654E-6	1.42844832119728E-6	-2.43304082060632E-5	-3.39388473317709E-5	-5.74001047076477E-6	3.29383749095314E-6	3.49806221626444E-5	4.65074510608252E-5	-3.69721400414653E-5	-2.93203287531064E-5
0.0445	-5.21555447182027E-6	-1.08424792028386E-5	2.6308838422064E-6	1.49067014826482E-6	-2.31617794450214E-5	-3.29717888164854E-5	-6.33448177123559E-6	1.82060525520969E-6	4.0811577783899E-5	5.07955872387707E-5	-4.20852144374799E-5	-2.99533002780365E-5
0.045	-4.97265470875084E-6	-1.05700770023496E-5	2.20556439965492E-6	1.53529418810916E-6	-2.2016442521676E-5	-3.19464395487335E-5	-6.90772407880238E-6	3.07298939768136E-7	4.65169473916676E-5	5.49051305946334E-5	-4.72511090621007E-5	-3.04755748368868E-5
0.0455	-4.73079220667094E-6	-1.0248845115854E-5	1.75800996066016E-6	1.57360718290256E-6	-2.08966350619756E-5	-3.08746924015396E-5	-7.46443408254103E-6	-1.23146810499551E-6	5.20007527678623E-5	5.87667199560447E-5	-5.23637880363808E-5	-3.08469026380924E-5
0.046	-4.48124451323367E-6	-9.87450646044677E-6	1.29770515107593E-6	1.62234646102039E-6	-1.98142566851524E-5	-2.97817053210554E-5	-8.00190922256297E-6	-2.7742073095937E-6	5.72037743385846E-5	6.23253980349737E-5	-5.73370156828614E-5	-3.10380289914225E-5
0.0465	-4.21284361781272E-6	-9.45449507011031E-6	8.17445386733508E-7	1.68599937852809E-6	-1.87795622490661E-5	-2.86909777216932E-5	-8.52102331652125E-6	-4.29421668249687E-6	6.20898710574331E-5	6.55499430266894E-5	-6.21235733618598E-5	-3.10430496669126E-5
0.047	-3.92548401785512E-6	-8.99873616008436E-6	3.10550306976329E-7	1.75964591695546E-6	-1.78097361423929E-5	-2.76161253176663E-5	-9.00960427388926E-6	-5.78030222990883E-6	6.66210273817637E-5	6.84328762923733E-5	-6.67028790036656E-5	-3.08843729670622E-5
0.0475	-3.6357663423262E-6	-8.51767289025013E-6	-2.23380169836674E-7	1.83030117606546E-6	-1.69407650437089E-5	-2.65694536650943E-5	-9.4480379387925E-6	-7.22394845255438E-6	7.07576053874496E-5	7.09829800141172E-5	-7.10687027809376E-5	-3.05937959035746E-5
0.048	-3.33817682538789E-6	-8.01387262127083E-6	-7.74693646014914E-7	1.89433564381727E-6	-1.61950906541632E-5	-2.55472701500149E-5	-9.81942588154391E-6	-8.59486426516038E-6	7.44750016685563E-5	7.32216776571814E-5	-7.52344651190287E-5	-3.0191187335842E-5
